CustomerID,Total_Spent,Order_Frequency,Avg_Order_Value,Total_Items
42017,175.9,1,175.9,3
29322,175.87,1,175.87,1
62799,175.86,1,175.86,5
75089,175.79,1,175.79,5
53977,175.75,1,175.75,5
33726,175.72,1,175.72,4
67211,175.64,1,175.64,5
81790,175.64,1,175.64,7
66442,175.64,1,175.64,3
32804,175.51,1,175.51,5
47722,175.41,1,175.41,4
10743,175.41,1,175.41,7
19279,175.35,1,175.35,4
74960,175.28,1,175.28,4
16567,175.26,1,175.26,3
72149,175.23,1,175.23,3
19971,175.21,1,175.21,3
93509,175.2,1,175.2,1
19930,175.2,1,175.2,5
45593,175.19,1,175.19,5
58038,175.17,1,175.17,6
62877,175.15,1,175.15,4
37884,175.15,1,175.15,7
75662,175.05,1,175.05,2
81367,174.82,1,174.82,7
42045,174.58,1,174.58,6
58721,174.57,1,174.57,6
63654,174.57,1,174.57,4
35046,174.52,1,174.52,6
75314,174.46,1,174.46,2
36136,174.44,1,174.44,3
52419,174.38,1,174.38,3
74202,174.36,1,174.36,7
51407,174.35,1,174.35,6
76940,174.34,1,174.34,3
69336,174.31,1,174.31,5
57831,174.28,1,174.28,2
57210,174.11,1,174.11,5
35849,174.1,1,174.1,3
67175,174.04,1,174.04,6
58047,173.96,1,173.96,3
65795,173.94,1,173.94,4
10533,173.93,1,173.93,3
21385,173.93,1,173.93,3
39810,173.88,1,173.88,4
36449,173.87,1,173.87,4
71016,173.83,1,173.83,3
95688,173.75,1,173.75,3
43965,173.66,1,173.66,5
60262,173.66,1,173.66,6
47383,173.62,1,173.62,8
32433,173.59,1,173.59,8
54380,173.59,1,173.59,3
34076,173.49,2,86.74,6
14130,173.46,1,173.46,2
37650,173.34,1,173.34,2
79843,173.27,1,173.27,6
36760,173.27,1,173.27,2
60432,173.22,1,173.22,6
14416,173.17,1,173.17,2
63537,173.14,1,173.14,2
96073,173.11,1,173.11,3
40114,173.07,1,173.07,2
50804,173.05,1,173.05,6
34206,173.0,1,173.0,2
71674,172.93,1,172.93,2
11978,172.81,1,172.81,3
67404,172.8,1,172.8,2
34229,172.78,1,172.78,6
65862,172.77,1,172.77,8
89710,172.74,1,172.74,2
93020,172.73,1,172.73,4
71405,172.64,1,172.64,4
30064,172.64,1,172.64,3
74532,172.58,1,172.58,3
99405,172.53,1,172.53,3
60450,172.52,1,172.52,3
73587,172.52,1,172.52,4
95509,172.49,1,172.49,4
25814,172.48,1,172.48,6
28830,172.46,1,172.46,6
31177,172.44,1,172.44,2
90576,172.39,1,172.39,3
30643,172.35,1,172.35,2
28932,172.26,1,172.26,2
52830,172.26,2,86.13,5
68670,172.2,1,172.2,5
65587,172.17,1,172.17,2
48694,172.16,1,172.16,4
10912,172.15,1,172.15,3
63611,172.11,2,86.06,4
51586,171.85,1,171.85,6
77061,171.82,1,171.82,3
49375,171.77,1,171.77,4
91508,171.68,1,171.68,2
97224,171.65,1,171.65,4
64287,171.56,1,171.56,3
95549,171.56,1,171.56,3
11877,171.43,1,171.43,6
62159,171.25,1,171.25,9
87323,170.99,1,170.99,4
23173,170.98,1,170.98,6
84681,170.92,1,170.92,3
86481,170.91,1,170.91,5
11953,170.88,2,85.44,5
88910,170.76,1,170.76,4
11545,170.68,1,170.68,4
29155,170.67,1,170.67,4
81999,170.62,1,170.62,2
55050,170.58,1,170.58,2
32937,170.52,1,170.52,3
68733,170.47,1,170.47,3
61855,170.45,1,170.45,3
97529,170.44,1,170.44,4
62554,170.41,1,170.41,7
66352,170.41,1,170.41,4
31994,170.18,1,170.18,6
16458,170.06,1,170.06,4
43599,170.04,1,170.04,5
33602,169.89,1,169.89,4
57811,169.84,1,169.84,5
46060,169.83,1,169.83,4
98782,169.79,1,169.79,6
29493,169.78,1,169.78,4
70844,169.74,1,169.74,4
36223,169.73,1,169.73,2
72316,169.69,1,169.69,2
34654,169.62,1,169.62,2
62216,169.62,1,169.62,4
59361,169.61,1,169.61,5
41467,169.59,1,169.59,5
91443,169.55,1,169.55,5
86338,169.5,1,169.5,4
76181,169.49,1,169.49,2
15296,169.49,1,169.49,3
90488,169.48,1,169.48,3
14954,169.39,1,169.39,4
18221,169.38,1,169.38,4
63241,169.34,1,169.34,3
16910,169.31,1,169.31,7
42786,169.24,1,169.24,5
80930,169.21,1,169.21,4
55574,169.16,1,169.16,4
10474,169.15,1,169.15,4
29206,169.11,1,169.11,5
26947,169.1,1,169.1,6
95205,169.09,1,169.09,3
61216,169.07,1,169.07,4
77918,169.0,1,169.0,2
19404,168.98,1,168.98,11
17333,168.95,1,168.95,3
98083,168.92,1,168.92,2
98113,168.87,1,168.87,4
82360,168.81,1,168.81,5
40614,168.76,1,168.76,2
76013,168.74,1,168.74,3
10978,168.57,1,168.57,5
89772,168.55,1,168.55,5
49865,168.51,1,168.51,4
35037,168.46,1,168.46,3
91206,168.37,1,168.37,2
76658,168.35,1,168.35,3
46985,168.29,1,168.29,3
53884,168.25,1,168.25,4
19698,168.24,1,168.24,2
42382,168.22,1,168.22,3
69381,168.16,1,168.16,5
95027,168.16,1,168.16,5
23384,168.12,1,168.12,3
50636,168.06,1,168.06,5
46951,168.01,1,168.01,3
88150,167.98,1,167.98,5
87199,167.66,1,167.66,5
64482,167.66,1,167.66,5
50513,167.66,2,83.83,7
19266,167.65,1,167.65,2
59459,167.61,1,167.61,4
23295,167.51,1,167.51,5
63073,167.5,1,167.5,2
38537,167.44,2,83.72,3
46447,167.34,1,167.34,1
91015,167.2,1,167.2,3
10347,167.14,1,167.14,4
94638,167.13,1,167.13,3
73959,167.12,1,167.12,2
36695,167.06,1,167.06,3
22874,167.02,1,167.02,4
89821,167.01,1,167.01,3
10387,167.0,2,83.5,6
67466,166.98,1,166.98,3
89568,166.97,1,166.97,3
15229,166.97,1,166.97,4
56031,166.91,1,166.91,3
97963,166.9,1,166.9,6
39310,166.84,1,166.84,3
90428,166.62,1,166.62,4
80655,166.56,1,166.56,3
19604,166.55,1,166.55,3
21488,166.53,1,166.53,4
32839,166.5,1,166.5,4
16150,166.5,1,166.5,2
30253,166.46,1,166.46,3
53300,166.41,1,166.41,4
85165,166.41,1,166.41,5
22468,166.31,1,166.31,8
87747,166.29,1,166.29,5
93941,166.25,1,166.25,2
97560,166.21,2,83.1,8
18421,166.18,1,166.18,4
97546,166.18,1,166.18,9
19939,166.13,1,166.13,3
14827,166.08,1,166.08,2
47218,166.06,1,166.06,6
95532,166.05,2,83.02,8
66622,166.02,1,166.02,2
92409,165.84,1,165.84,3
12970,165.83,1,165.83,4
78850,165.82,1,165.82,5
59761,165.81,1,165.81,2
75645,165.78,1,165.78,5
38397,165.75,1,165.75,3
49417,165.73,1,165.73,3
20223,165.73,1,165.73,2
49420,165.6,1,165.6,7
55788,165.47,1,165.47,4
86756,165.41,1,165.41,5
47911,165.22,1,165.22,6
35597,165.1,1,165.1,4
19610,165.04,1,165.04,2
78407,164.91,1,164.91,2
97853,164.89,1,164.89,4
16429,164.87,1,164.87,3
56746,164.84,1,164.84,6
24699,164.82,1,164.82,5
16546,164.81,1,164.81,2
96706,164.78,1,164.78,4
95026,164.75,1,164.75,4
43857,164.69,1,164.69,5
52507,164.49,1,164.49,4
14056,164.45,1,164.45,3
68874,164.44,1,164.44,4
53862,164.33,1,164.33,1
90156,164.29,1,164.29,5
90939,164.27,1,164.27,6
39263,164.26,1,164.26,5
78709,164.19,1,164.19,3
31773,164.14,1,164.14,5
18274,164.09,1,164.09,8
63574,164.06,1,164.06,4
34060,164.04,1,164.04,2
20914,164.03,1,164.03,4
88900,164.03,1,164.03,3
90936,164.01,1,164.01,8
64158,163.96,1,163.96,3
27751,163.95,1,163.95,4
39324,163.91,1,163.91,5
22500,163.78,1,163.78,5
96435,163.68,1,163.68,2
87590,163.67,1,163.67,4
31852,163.67,1,163.67,6
94353,163.61,1,163.61,3
15373,163.54,1,163.54,4
56820,163.53,1,163.53,1
86193,163.34,1,163.34,5
86676,163.3,1,163.3,2
49150,163.29,1,163.29,3
37624,163.25,1,163.25,3
61146,163.18,1,163.18,3
54366,163.15,1,163.15,6
14549,163.07,1,163.07,5
51857,163.07,1,163.07,4
92404,163.06,1,163.06,6
87946,163.01,1,163.01,7
76865,163.01,1,163.01,4
42964,162.85,1,162.85,3
95593,162.83,1,162.83,5
34497,162.82,1,162.82,4
65851,162.76,1,162.76,4
67536,162.71,1,162.71,3
32681,162.71,1,162.71,7
70993,162.7,1,162.7,3
26736,162.68,1,162.68,7
28943,162.67,1,162.67,5
36498,162.63,1,162.63,4
48035,162.56,1,162.56,4
98467,162.52,1,162.52,6
17193,162.5,1,162.5,3
86726,162.44,1,162.44,7
62425,162.39,1,162.39,7
83732,162.34,1,162.34,2
82218,162.34,1,162.34,2
98493,162.33,1,162.33,3
46416,162.28,1,162.28,2
86498,162.27,1,162.27,5
95148,162.26,1,162.26,3
34697,162.15,1,162.15,3
73161,162.06,1,162.06,5
68828,162.05,1,162.05,5
12082,162.02,1,162.02,2
31246,161.87,1,161.87,4
85658,161.87,1,161.87,2
47200,161.86,1,161.86,4
60896,161.74,1,161.74,3
96241,161.73,1,161.73,3
92108,161.66,1,161.66,5
87231,161.61,1,161.61,2
92904,161.48,1,161.48,2
55667,161.47,1,161.47,4
20822,161.45,1,161.45,2
18294,161.44,1,161.44,2
94628,161.38,1,161.38,1
69122,161.28,1,161.28,5
32235,161.23,1,161.23,5
17544,161.21,1,161.21,3
87128,161.17,1,161.17,4
39651,161.0,1,161.0,7
66079,160.92,2,80.46,7
58404,160.9,1,160.9,2
33763,160.89,1,160.89,6
12535,160.87,1,160.87,3
58321,160.85,1,160.85,5
71051,160.8,1,160.8,4
21319,160.76,1,160.76,4
14693,160.76,1,160.76,2
91132,160.75,1,160.75,5
15035,160.75,1,160.75,4
35398,160.72,1,160.72,5
64865,160.67,2,80.34,4
20087,160.66,1,160.66,5
12924,160.65,1,160.65,4
68876,160.65,1,160.65,6
13421,160.64,1,160.64,3
55167,160.58,1,160.58,5
19007,160.53,1,160.53,2
17760,160.51,1,160.51,7
22276,160.5,1,160.5,4
36682,160.49,1,160.49,1
83491,160.37,1,160.37,3
70077,160.25,1,160.25,4
89242,160.21,1,160.21,1
70481,160.2,1,160.2,4
97749,160.19,1,160.19,3
49709,160.17,1,160.17,3
99239,160.14,1,160.14,5
44140,160.09,1,160.09,5
75635,160.07,1,160.07,4
56270,160.07,1,160.07,8
68268,160.0,1,160.0,4
52479,159.97,1,159.97,5
47822,159.94,1,159.94,1
86557,159.93,1,159.93,2
52957,159.92,1,159.92,3
82167,159.89,1,159.89,3
54154,159.83,1,159.83,5
67818,159.8,1,159.8,1
29061,159.77,1,159.77,4
26879,159.67,1,159.67,6
55910,159.66,1,159.66,8
72148,159.65,1,159.65,4
11123,159.65,1,159.65,4
90598,159.62,1,159.62,3
27879,159.57,1,159.57,5
38445,159.57,1,159.57,6
76188,159.48,1,159.48,5
58982,159.37,1,159.37,3
71060,159.37,1,159.37,4
65745,159.26,1,159.26,8
65027,159.24,1,159.24,6
69275,159.23,1,159.23,4
50305,159.12,1,159.12,2
35729,159.12,1,159.12,4
48075,159.11,1,159.11,6
71397,159.07,1,159.07,3
23761,158.92,1,158.92,2
12774,158.9,1,158.9,3
96490,158.89,1,158.89,2
12676,158.87,1,158.87,3
18047,158.87,1,158.87,3
71308,158.85,1,158.85,3
90644,158.84,1,158.84,6
31891,158.84,1,158.84,5
73733,158.65,1,158.65,5
48986,158.65,1,158.65,5
75126,158.56,1,158.56,5
84938,158.56,1,158.56,4
41184,158.55,1,158.55,5
59317,158.54,1,158.54,5
12050,158.48,1,158.48,3
22453,158.46,2,79.23,7
36938,158.39,1,158.39,4
39165,158.31,1,158.31,5
67383,158.16,1,158.16,5
13136,158.1,1,158.1,4
14938,158.07,1,158.07,3
79984,158.06,1,158.06,5
40216,158.01,1,158.01,3
84644,157.99,1,157.99,3
84662,157.88,1,157.88,7
41219,157.85,1,157.85,6
25406,157.75,1,157.75,4
69470,157.72,1,157.72,4
96988,157.66,1,157.66,5
50803,157.65,1,157.65,4
27036,157.63,1,157.63,3
47374,157.55,1,157.55,6
13586,157.51,1,157.51,3
51789,157.49,1,157.49,4
95313,157.47,1,157.47,3
92429,157.45,1,157.45,3
67370,157.42,1,157.42,5
15620,157.42,1,157.42,2
64285,157.25,1,157.25,2
97014,157.23,1,157.23,8
98743,157.22,1,157.22,5
15025,157.21,1,157.21,4
21950,157.19,1,157.19,7
47077,157.06,1,157.06,2
53430,157.05,1,157.05,5
29097,157.0,1,157.0,3
64155,156.93,1,156.93,6
64808,156.83,1,156.83,4
27211,156.68,1,156.68,5
66864,156.68,1,156.68,6
14442,156.66,1,156.66,3
98471,156.65,1,156.65,2
40797,156.65,1,156.65,2
73486,156.6,1,156.6,6
72186,156.6,2,78.3,8
42096,156.51,1,156.51,5
82213,156.45,1,156.45,4
38390,156.38,1,156.38,3
92865,156.37,1,156.37,4
13936,156.33,1,156.33,2
67897,156.33,1,156.33,4
73797,156.3,1,156.3,2
14702,156.28,1,156.28,6
81758,156.22,1,156.22,2
69904,156.21,1,156.21,5
32939,156.18,1,156.18,2
88570,156.18,1,156.18,6
36592,156.14,1,156.14,4
33204,156.04,1,156.04,1
47201,156.02,1,156.02,2
62186,155.99,1,155.99,3
93680,155.86,1,155.86,6
95353,155.85,1,155.85,6
53692,155.66,1,155.66,4
83258,155.65,1,155.65,6
95115,155.63,1,155.63,3
37063,155.57,1,155.57,3
34453,155.56,1,155.56,5
94906,155.49,1,155.49,2
39541,155.49,1,155.49,3
21763,155.36,1,155.36,6
66296,155.3,1,155.3,4
10770,155.27,1,155.27,3
32309,155.23,1,155.23,8
37847,155.19,1,155.19,7
16436,155.12,1,155.12,4
10556,155.11,1,155.11,1
75673,155.11,1,155.11,2
82777,155.09,1,155.09,2
46869,155.08,1,155.08,2
45165,155.04,1,155.04,4
88982,154.97,1,154.97,3
14246,154.91,1,154.91,7
68784,154.84,1,154.84,3
86970,154.79,1,154.79,2
80250,154.75,1,154.75,5
62870,154.61,1,154.61,2
40470,154.6,1,154.6,8
99067,154.58,1,154.58,4
87797,154.57,1,154.57,3
88825,154.56,1,154.56,3
67207,154.54,1,154.54,2
56175,154.47,1,154.47,4
82216,154.37,1,154.37,3
76709,154.36,1,154.36,3
11220,154.34,1,154.34,4
58635,154.31,1,154.31,4
88408,154.31,1,154.31,2
28009,154.29,1,154.29,3
29724,154.27,1,154.27,2
25717,154.17,1,154.17,5
69634,154.12,1,154.12,4
23017,154.07,1,154.07,2
14428,154.06,1,154.06,5
46429,154.05,1,154.05,7
91279,154.05,1,154.05,4
90062,154.03,1,154.03,3
99487,154.0,1,154.0,3
17664,153.84,1,153.84,4
95414,153.84,1,153.84,2
58325,153.84,1,153.84,4
95751,153.83,1,153.83,6
58337,153.82,1,153.82,4
46506,153.78,1,153.78,2
54891,153.78,1,153.78,4
29285,153.75,1,153.75,3
17063,153.73,1,153.73,4
33747,153.69,1,153.69,5
91480,153.62,1,153.62,2
94486,153.61,1,153.61,1
29793,153.52,1,153.52,2
28334,153.48,1,153.48,5
72693,153.46,1,153.46,6
47917,153.44,1,153.44,2
24653,153.43,1,153.43,6
96952,153.42,1,153.42,8
81126,153.4,1,153.4,6
56561,153.32,1,153.32,3
14041,153.25,1,153.25,4
34310,153.14,1,153.14,6
85135,153.14,1,153.14,3
32789,153.01,1,153.01,5
29627,153.0,1,153.0,5
37126,152.97,2,76.48,9
33086,152.96,1,152.96,2
95637,152.86,1,152.86,5
72688,152.84,1,152.84,3
79157,152.73,1,152.73,3
50321,152.68,1,152.68,4
82711,152.67,1,152.67,2
38969,152.67,1,152.67,7
92026,152.65,1,152.65,2
28601,152.65,1,152.65,7
60269,152.64,1,152.64,1
25455,152.64,1,152.64,4
15734,152.57,1,152.57,3
53713,152.54,2,76.27,6
33335,152.46,1,152.46,6
33681,152.39,1,152.39,4
37001,152.33,1,152.33,4
29332,152.32,1,152.32,5
22174,152.29,1,152.29,5
85869,152.14,1,152.14,3
90404,152.12,1,152.12,8
22673,152.11,1,152.11,7
85946,152.08,1,152.08,6
69555,152.02,1,152.02,5
84796,152.01,1,152.01,3
26753,151.98,1,151.98,5
56378,151.92,1,151.92,5
59606,151.91,1,151.91,5
21660,151.81,1,151.81,5
99831,151.79,1,151.79,3
71872,151.79,1,151.79,3
44316,151.77,1,151.77,6
40728,151.76,1,151.76,4
82792,151.68,1,151.68,5
89387,151.66,1,151.66,2
78386,151.64,2,75.82,8
95511,151.61,1,151.61,2
42469,151.56,1,151.56,2
14755,151.54,1,151.54,3
88806,151.53,1,151.53,3
59512,151.52,2,75.76,10
23574,151.52,1,151.52,3
94056,151.5,1,151.5,6
97532,151.49,1,151.49,2
28310,151.48,1,151.48,6
69730,151.44,1,151.44,2
52996,151.33,1,151.33,6
25057,151.3,1,151.3,4
58328,151.28,1,151.28,5
15773,151.24,1,151.24,3
51049,151.21,1,151.21,9
21249,151.07,1,151.07,5
11583,151.0,1,151.0,5
74157,150.99,1,150.99,4
97949,150.95,1,150.95,4
17078,150.92,1,150.92,7
72501,150.85,1,150.85,6
67032,150.81,1,150.81,6
36109,150.73,1,150.73,2
78972,150.66,1,150.66,3
49653,150.62,1,150.62,3
46905,150.6,1,150.6,6
41368,150.59,1,150.59,3
31568,150.58,1,150.58,5
96316,150.56,1,150.56,3
82417,150.54,1,150.54,2
63070,150.49,1,150.49,3
10781,150.47,1,150.47,4
95297,150.44,1,150.44,5
66025,150.41,1,150.41,3
84237,150.33,1,150.33,4
55036,150.33,1,150.33,7
11822,150.27,1,150.27,3
64250,150.25,1,150.25,5
57327,150.16,1,150.16,1
27738,150.15,1,150.15,4
42794,150.12,1,150.12,4
89902,150.11,1,150.11,5
50875,150.08,1,150.08,4
21875,150.07,1,150.07,4
44874,149.97,1,149.97,3
55657,149.93,1,149.93,5
43522,149.91,1,149.91,4
56414,149.89,1,149.89,3
97164,149.88,1,149.88,4
98188,149.82,1,149.82,5
29712,149.7,1,149.7,3
69824,149.69,1,149.69,4
50340,149.68,1,149.68,5
79033,149.66,1,149.66,3
51046,149.63,1,149.63,4
86076,149.61,1,149.61,3
58602,149.57,1,149.57,4
52171,149.55,1,149.55,9
43063,149.54,1,149.54,5
73180,149.54,1,149.54,4
88413,149.45,1,149.45,4
79674,149.36,1,149.36,5
78644,149.33,1,149.33,4
41027,149.33,1,149.33,3
95948,149.29,1,149.29,4
31341,149.28,1,149.28,5
55932,149.23,1,149.23,4
68947,149.18,1,149.18,8
47475,149.14,1,149.14,3
91632,149.12,1,149.12,2
15447,149.03,1,149.03,2
25926,148.99,1,148.99,5
43033,148.99,1,148.99,4
43354,148.97,1,148.97,3
91609,148.85,1,148.85,1
81673,148.84,1,148.84,3
13378,148.78,1,148.78,4
82101,148.77,1,148.77,3
72300,148.76,1,148.76,7
30147,148.74,1,148.74,3
69882,148.71,1,148.71,4
15192,148.7,1,148.7,4
33370,148.63,1,148.63,5
35309,148.55,1,148.55,6
35374,148.55,1,148.55,5
71767,148.52,1,148.52,2
88829,148.52,1,148.52,4
50491,148.51,1,148.51,7
67427,148.46,1,148.46,5
79090,148.43,1,148.43,4
84633,148.43,1,148.43,3
97938,148.39,1,148.39,2
25590,148.27,1,148.27,8
80815,148.24,1,148.24,3
97169,148.24,1,148.24,4
83662,148.16,1,148.16,7
60287,148.15,1,148.15,3
68600,148.15,1,148.15,4
53058,148.11,1,148.11,5
89502,147.96,1,147.96,5
30237,147.95,1,147.95,3
11751,147.91,1,147.91,7
36736,147.8,1,147.8,9
70205,147.67,1,147.67,3
19962,147.63,1,147.63,4
53449,147.62,1,147.62,3
23331,147.61,1,147.61,5
32578,147.6,1,147.6,2
37905,147.55,1,147.55,5
19862,147.53,1,147.53,3
87685,147.44,1,147.44,7
29433,147.39,1,147.39,2
45017,147.35,1,147.35,5
92946,147.33,1,147.33,6
48352,147.32,1,147.32,3
13966,147.17,1,147.17,3
12843,147.17,1,147.17,8
45561,147.08,1,147.08,3
10398,147.07,1,147.07,4
15243,147.02,1,147.02,3
11259,147.01,1,147.01,5
89998,146.93,1,146.93,3
46187,146.87,1,146.87,7
13647,146.82,1,146.82,3
66870,146.81,1,146.81,5
45439,146.77,1,146.77,6
42752,146.75,1,146.75,5
41215,146.68,1,146.68,3
89221,146.56,1,146.56,2
16845,146.54,1,146.54,3
88971,146.54,1,146.54,4
16010,146.41,1,146.41,7
46616,146.41,1,146.41,3
61916,146.38,1,146.38,3
44157,146.36,1,146.36,5
67930,146.35,1,146.35,3
58953,146.35,1,146.35,1
30615,146.23,1,146.23,6
15925,146.2,1,146.2,7
77692,146.13,1,146.13,3
84271,146.12,1,146.12,3
52718,145.98,1,145.98,3
44940,145.97,1,145.97,3
26794,145.94,1,145.94,5
62345,145.91,1,145.91,4
91983,145.88,1,145.88,1
18615,145.86,1,145.86,3
23828,145.79,1,145.79,1
23163,145.78,1,145.78,7
94769,145.77,2,72.88,6
84020,145.68,2,72.84,6
40368,145.67,1,145.67,6
33514,145.65,1,145.65,2
12931,145.58,1,145.58,4
48777,145.5,1,145.5,6
21586,145.48,1,145.48,5
49710,145.47,1,145.47,6
20255,145.44,1,145.44,5
81404,145.39,1,145.39,3
11733,145.37,1,145.37,5
89407,145.34,1,145.34,4
18992,145.23,1,145.23,4
50063,145.2,1,145.2,4
67902,145.13,1,145.13,5
26747,145.03,1,145.03,3
53845,144.93,1,144.93,5
37036,144.92,1,144.92,6
95419,144.86,1,144.86,5
87851,144.85,1,144.85,1
78182,144.84,1,144.84,3
52845,144.81,1,144.81,5
55868,144.78,1,144.78,5
49945,144.77,1,144.77,3
23778,144.76,1,144.76,3
66012,144.73,1,144.73,5
15080,144.72,1,144.72,5
43758,144.67,1,144.67,3
56021,144.61,1,144.61,2
30262,144.6,1,144.6,4
49297,144.52,1,144.52,8
12474,144.49,1,144.49,4
21142,144.48,1,144.48,5
10173,144.45,1,144.45,6
41280,144.39,1,144.39,4
87749,144.38,1,144.38,3
29722,144.35,1,144.35,3
32144,144.33,1,144.33,5
69785,144.32,2,72.16,4
31262,144.29,1,144.29,4
38514,144.28,1,144.28,2
40959,144.28,1,144.28,3
89089,144.27,1,144.27,5
53899,144.22,1,144.22,3
94339,144.03,1,144.03,3
14931,144.0,1,144.0,7
40085,143.94,1,143.94,3
56687,143.71,1,143.71,5
32968,143.64,1,143.64,4
37592,143.62,1,143.62,3
86335,143.58,1,143.58,4
85615,143.55,1,143.55,5
66860,143.5,1,143.5,3
92116,143.47,1,143.47,4
11603,143.39,1,143.39,3
16169,143.37,1,143.37,2
44645,143.34,1,143.34,4
61945,143.33,1,143.33,4
17755,143.3,1,143.3,5
69029,143.29,1,143.29,7
71947,143.24,1,143.24,3
84737,143.24,1,143.24,2
87729,143.24,1,143.24,4
82179,143.05,1,143.05,2
22901,142.95,1,142.95,4
47874,142.93,1,142.93,4
41135,142.91,1,142.91,5
63786,142.88,1,142.88,3
78634,142.84,1,142.84,5
45805,142.71,1,142.71,4
78379,142.67,1,142.67,2
36076,142.61,1,142.61,6
97227,142.56,1,142.56,4
62259,142.55,1,142.55,2
49948,142.54,1,142.54,2
14136,142.44,1,142.44,5
68340,142.39,1,142.39,7
42968,142.39,1,142.39,3
32885,142.36,1,142.36,2
68028,142.36,1,142.36,4
44798,142.36,2,71.18,6
91503,142.33,1,142.33,6
17719,142.33,1,142.33,4
40504,142.33,1,142.33,3
82854,142.22,1,142.22,6
12585,142.12,1,142.12,2
87736,142.08,1,142.08,5
22779,142.06,1,142.06,7
63940,141.92,1,141.92,4
83213,141.89,1,141.89,4
56811,141.86,1,141.86,4
68728,141.8,1,141.8,8
98190,141.77,1,141.77,2
17490,141.7,1,141.7,5
37907,141.66,1,141.66,5
44321,141.66,1,141.66,2
17392,141.63,1,141.63,4
78779,141.6,1,141.6,3
90209,141.58,1,141.58,2
31544,141.58,1,141.58,4
58653,141.57,1,141.57,2
74206,141.48,1,141.48,4
28614,141.41,1,141.41,5
39029,141.41,1,141.41,4
53282,141.32,1,141.32,7
10372,141.25,1,141.25,2
51372,141.25,1,141.25,4
98974,141.08,1,141.08,6
50565,141.06,1,141.06,5
28754,141.05,1,141.05,5
92924,140.94,1,140.94,6
95387,140.92,1,140.92,5
89507,140.87,1,140.87,5
58789,140.87,1,140.87,5
54135,140.85,1,140.85,4
97790,140.71,1,140.71,2
48134,140.69,1,140.69,3
59399,140.66,1,140.66,4
36338,140.65,1,140.65,2
13270,140.64,1,140.64,4
16613,140.64,1,140.64,3
33106,140.57,1,140.57,2
61820,140.53,1,140.53,4
97702,140.5,1,140.5,7
50255,140.49,1,140.49,4
90206,140.49,1,140.49,4
78027,140.3,1,140.3,4
14672,140.19,1,140.19,3
49017,140.19,1,140.19,2
68123,140.17,1,140.17,4
11231,140.1,1,140.1,4
34175,140.06,1,140.06,3
56705,140.02,2,70.01,9
88541,139.93,1,139.93,5
45121,139.92,1,139.92,4
94207,139.9,1,139.9,3
86780,139.85,1,139.85,8
54159,139.79,1,139.79,7
95774,139.75,1,139.75,4
29943,139.63,1,139.63,4
64199,139.61,2,69.81,9
26385,139.42,1,139.42,3
61672,139.41,1,139.41,4
84109,139.39,1,139.39,3
57221,139.38,1,139.38,6
67085,139.37,1,139.37,4
20249,139.37,1,139.37,5
20741,139.32,1,139.32,4
48019,139.32,1,139.32,5
73210,139.32,1,139.32,3
64995,139.3,1,139.3,3
81339,139.18,1,139.18,6
53667,139.16,1,139.16,6
72281,139.12,1,139.12,4
17118,139.11,1,139.11,5
95360,139.1,1,139.1,5
32220,139.01,1,139.01,5
80185,139.0,1,139.0,3
40108,138.88,1,138.88,3
30597,138.86,1,138.86,2
17764,138.8,1,138.8,3
46937,138.75,1,138.75,2
81765,138.68,1,138.68,4
15294,138.64,1,138.64,2
47812,138.58,1,138.58,5
81135,138.57,1,138.57,3
92002,138.56,1,138.56,5
71024,138.39,1,138.39,3
55281,138.36,1,138.36,2
60793,138.3,1,138.3,4
50789,138.28,1,138.28,3
82111,138.27,1,138.27,4
86011,138.26,1,138.26,6
28360,138.22,1,138.22,4
62498,138.2,1,138.2,3
60647,138.09,1,138.09,4
94507,138.07,1,138.07,2
43262,138.04,1,138.04,7
97316,138.03,1,138.03,4
68873,137.94,1,137.94,3
23140,137.92,1,137.92,1
77552,137.89,1,137.89,5
39450,137.8,1,137.8,2
79267,137.75,1,137.75,4
92170,137.74,1,137.74,3
24700,137.73,1,137.73,5
26453,137.71,1,137.71,2
64083,137.71,1,137.71,3
30995,137.66,1,137.66,5
65812,137.63,1,137.63,3
31760,137.62,1,137.62,3
18976,137.6,1,137.6,4
15282,137.58,1,137.58,1
85391,137.57,1,137.57,11
73999,137.57,1,137.57,4
59904,137.54,1,137.54,5
39912,137.52,1,137.52,5
80427,137.51,1,137.51,5
10219,137.49,1,137.49,2
70164,137.4,1,137.4,4
94596,137.35,1,137.35,6
85634,137.34,1,137.34,6
76261,137.28,1,137.28,5
89401,137.21,1,137.21,5
74408,137.21,1,137.21,3
30929,136.98,1,136.98,2
41284,136.96,1,136.96,5
27087,136.92,1,136.92,3
61777,136.89,1,136.89,2
51481,136.88,1,136.88,3
19532,136.87,1,136.87,6
75589,136.77,1,136.77,6
99455,136.72,1,136.72,2
94821,136.7,1,136.7,5
46959,136.65,1,136.65,4
66763,136.59,1,136.59,3
59409,136.59,1,136.59,7
44887,136.57,1,136.57,2
89904,136.45,1,136.45,2
65069,136.44,1,136.44,1
25756,136.42,1,136.42,2
94993,136.41,1,136.41,4
80809,136.39,1,136.39,3
15375,136.35,1,136.35,3
40769,136.32,1,136.32,3
62819,136.3,1,136.3,3
98789,136.29,1,136.29,5
78384,136.29,1,136.29,5
89552,136.28,1,136.28,5
